CRPFilerid,is_scam
C00370015,0
C00557421,0
C00441980,0
C00075473,0
C00227744,0
C00698472,0
C00337394,0
C00737908,0
C00660746,0
C00359463,0
C00402321,0
C00751784,0
C00101105,0
C00461129,0
C00160630,0
C00303503,0
C00739904,0
C00594473,0
C00424226,0
C00433672,0
C00747766,0
C00744920,1
C00423012,0
C00756759,0
C00722488,0
C00632950,0
C00762229,1
C00436410,0
C00457705,0
C00740027,0
C00639245,0
C00165472,0
C00731018,0
C00431601,0
C00743344,0
C00750786,0
C00568667,0
C00381699,0
C00730341,0
C00679662,0
C00192062,0
C00400432,0
C00751537,0
C00668368,0
C00542365,0
C00277335,0
C00185694,0
C00012310,0
C00737361,0
C00128512,0
C00549717,0
C00638882,0
C00391979,0
C00003970,0
C00599050,0
C00621649,0
C00720128,0
C00746909,0
C00325647,0
C00625988,0
C00713701,0
C00746628,0
C00747907,0
C00165282,0
C00662148,0
C00254953,0
C00497305,0
C00564799,0
C00009704,0
C00605634,0
C00697854,0
C00559906,0
C00034728,0
C00705038,0
C00243675,0
C00174227,0
C00355792,0
C00571372,0
C00303685,0
C00757336,0
C00634733,0
C00309567,0
C00760389,0
C00436360,0
C00707711,0
C00347955,0
C00444117,0
C00763185,0
C00647966,0
C00494112,0
C00720714,0
C00698126,0
C00634006,0
C00001313,1
C00413716,0
C00545558,0
C00571430,0
C00720771,0
C00746107,0
C00568931,0
C00489815,1
C00233361,0
C00745976,0
C00729095,0
C00681270,0
C00186288,1
C00683771,0
C00683961,0
C00429571,0
C00128082,0
C00382150,0
C00491175,0
C00627125,0
C00164145,0
C00568444,0
C00668905,0
C00707992,0
C00656306,0
C00663989,0
C00382796,0
C00019331,1
C00650432,0
C00680769,0
C00332643,0
C00027342,1
C00421420,0
C00701631,0
C00738864,0
C00024679,0
C00531517,0
C00749341,0
C00631481,0
C00133215,0
C00416685,0
C00686105,0
C00676577,0
C00417295,0
C00297531,0
C00353797,0
C00490516,0
C00491365,0
C00689430,0
C00404137,0
C00114025,0
C00751644,0
C00760256,0
C00633818,0
C00428623,1
C00735191,0
C00620971,1
C00142935,0
C00663211,0
C00425520,0
C00024935,0
C00043091,0
C00523696,0
C00545780,0
C00086611,0
C00556605,0
C00409276,0
C00557793,0
C00143362,0
C00074096,0
C00239780,0
C00685503,0
C00449546,0
C00437467,0
C00749317,0
C00018036,0
C00312777,0
C00591917,0
C00761270,0
C00467373,0
C00386284,0
C00464453,0
C00662718,0
C00021295,0
C00409565,0
C00716951,0
C00700104,0
C00631051,0
C00550970,1
C00377333,0
C00677708,0
C00430413,0
C00103903,0
C00531624,0
C00732677,0
C00137729,0
C00756486,0
C00725390,0
C00113753,0
C00629998,0
C00264770,0
C00759555,0
C00656553,0
C00235911,0
C00701813,0
C00543561,0
C00752899,0
C00685628,1
C00491571,0
C00746537,0
C00361956,0
C00747857,0
C00685057,0
C00678581,0
C00715151,0
C00682013,0
C00395285,0
C00682211,1
C00453324,0
C00582270,0
C00426163,0
C00688556,0
C00012401,0
C00399410,0
C00695825,0
C00594127,0
C00255216,0
C00710251,0
C00197228,0
C00723544,0
C00287748,0
C00752030,0
C00637041,0
C00740555,0
C00333104,0
C00755819,0
C00704247,0
C00325332,0
C00022343,0
C00719062,0
C00280107,0
C00259481,0
C00173393,0
C00632992,0
C00710723,0
C00483677,0
C00244400,0
C00715201,0
C00671651,0
C00749549,0
C00612747,0
C00364471,0
C00392928,0
C00528554,0
C00726489,0
C00612705,0
C00439646,0
C00513671,0
C00358564,0
C00081547,0
C00758672,0
C00611400,0
C00685859,0
C00688432,0
C00455907,0
C00713560,0
C00755728,0
C00450098,0
C00647529,0
C00182980,0
C00022988,0
C00549014,0
C00333666,0
C00750356,0
C00035691,0
C00680231,0
C00436998,0
C00678227,0
C00099945,0
C00337808,0
C00754887,0
C00619775,0
C00714394,0
C00248948,0
C00682633,0
C00108605,0
C00421008,0
C00436055,0
C00567388,0
C00741413,0
C00112896,0
C00040659,0
C00552539,0
C00385039,0
C00457366,0
C00755827,0
C00428516,0
C00140855,0
C00606962,0
C00699728,0
C00162735,0
C00640433,0
C00360529,0
C00196444,0
C00418582,0
C00546325,0
C00166355,0
C00761569,0
C00475665,0
C00686477,0
C00737940,0
C00327106,0
C00574384,0
C00416495,0
C00657965,0
C00676692,0
C00688341,0
C00656264,0
C00630830,0
C00651364,0
C00155952,1
C00397711,0
C00593202,0
C00653030,0
C00074633,0
C00163212,0
C00363317,0
C00705046,0
C00762658,0
C00394163,0
C00678136,0
C00621755,0
C00741876,0
C00145342,0
C00322362,0
C00009845,0
C00486043,0
C00490045,0
C00718502,0
C00404194,0
C00753947,0
C00211250,0
C00009282,0
C00034033,1
C00379420,0
C00734749,0
C00413872,0
C00738906,0
C00729731,0
C00404392,0
C00439398,0
C00100107,0
C00033134,1
C00523274,0
C00494245,0
C00738104,0
C00452276,0
C00693531,0
C00742775,0
C00761833,0
C00527804,0
C00609396,0
C00603076,0
C00737080,0
C00758193,0
C00242057,0
C00132092,0
C00493270,0
C00690867,0
C00626184,0
C00462564,0
C00507384,0
C00031054,1
C00397851,0
C00687624,0
C00528299,0
C00551176,0
C00651554,0
C00687491,0
C00417634,0
C00513176,1
C00151019,0
C00083535,0
C00754242,0
C00746552,0
C00486845,1
C00416305,0
C00369868,0
C00012328,0
C00283069,0
C00674432,0
C00664938,1
C00452037,0
C00641464,0
C00656140,0
C00578716,0
C00541219,0
C00629964,0
C00726307,0
C00686782,0
C00613521,0
C00691626,0
C00427427,0
C00363945,0
C00582940,0
C00669960,0
C00343459,0
C00161604,0
C00219121,0
C00073627,0
C00202184,0
C00107680,0
C00255976,0
C00336743,0
C00395186,0
C00542787,0
C00155366,0
C00445122,0
C00599001,0
C00754994,0
C00308460,0
C00318816,0
C00757526,0
C00688895,0
C00043471,0
C00712570,0
C00623397,0
C00302844,0
C00489203,0
C00762666,0
C00747220,0
C00763664,0
C00442319,0
C00402909,0
C00637322,0
C00365684,0
C00392738,0
C00760983,0
C00452383,0
C00687343,0
C00085910,0
C00689752,0
C00237065,0
C00760330,0
C00419242,0
C00183962,0
C00151175,0
C00640490,0
C00034298,0
C00755744,0
C00337972,0
C00112706,0
C00331173,0
C00044776,0
C00135459,0
C00374371,0
C00195024,0
C00301325,0
C00131615,0
C00097865,0
C00641217,0
C00419283,0
C00508127,0
C00705798,0
C00528455,0
C00233353,0
C00518787,0
C00041160,1
C00161901,0
C00524769,0
C00562777,0
C00367383,0
C00754192,0
C00442897,0
C00499996,0
C00530766,1
C00194191,0
C00430876,0
C00753715,0
C00437244,0
C00684902,0
C00678995,1
C00529693,0
C00093179,0
C00675447,0
C00693093,1
C00104455,0
C00758276,0
C00002972,0
C00756783,0
C00231670,0
C00247197,0
C00139451,0
C00681718,0
C00484410,0
C00165142,0
C00757898,0
C00564807,0
C00016444,0
C00756080,0
C00307991,0
C00762419,0
C00121582,0
C00627992,0
